9dbd0b26,18,7,10
d3ebd8d4,148,165,31
0cf74f6e,41,9,
8095c9ef,2,13,62
d348851c,5,,
eed54013,1,201,1
d96c6f91,27,5,
9783666d,72,239,225
7c1b560d,5,14,5
f7dd8fc2,68,268,30
bb466cc5,1,4,
9ee3edf1,172,74,8
db0c692d,10,262,
501074cd,8,3,1
a807b191,,11,7
4e944464,40,3,31
47f5fbdb,54,26,
24178d1a,,,
958e33ab,19,15,2
613baeaa,22,64,27
6a62a722,131,223,8
056b8a20,26,255,15
d7e062e4,178,4,
a751a885,3,36,12
5a7d9226,,1,
a32ad5e1,,35,
16ddeff7,9,1,
e917d563,8,13,3
c7180fd4,4,6,
1ef005dc,8,284,9
02e3e5d0,64,20,18
1c5bcf28,1,8,1
43f9d5d3,4,41,2
a364bf61,,7,
f46e0ba0,1554,21,3
87a6e30e,121,60,11
f400b607,,,
4891b768,247,104,17
b903f646,,1,
48d41232,161,16,23
e23fb1cc,2,,
00e1736b,4,,
c18bbcfc,89,58,5
6f1db71d,1,2,1
b14dd5b6,,9,
ea544fa4,1,1,1
8423a6a8,5,2,
fae16785,452,64,38
02c1d626,,2,
27d96815,,2,2
10b0fc84,,1,
239fbd1e,2,1,1
28401674,5,14,2
feaee0ac,,10,
f5b6f919,,5,6
abe440be,1,4,1
472b5166,,1,3
26665eaa,5,40,
785276b4,10,,
08076eff,,9,
86974559,6,,
309551c4,3,8,3
74feb00d,8,2,1
93099159,,18,8
70203100,,4,1
a2ae4a0a,76,105,39
521fe5fc,94,44,67
70facdd1,2,10,2
8d59e5a5,5,25,1
d3a1e174,1,8,1
24149f2f,312,306,369
72a88498,15,20,1
e51aed18,106,22,1
649a7324,,1,1
2c751a30,,,
d0e2f78f,3,,
3737535d,,18,2
d1eec683,2,1,
4516671c,,,
261ca010,11,22,16
1d760067,,,1
9bcd3c84,12,2,
25341268,9,6,11
9f948c72,10,21,
9e34deed,,8,
0d607869,,1,
7f77d4db,,5,
c42bdcde,,1,
446eaa7c,254,70,37
28d733be,22,11,10
37497a55,,,
f4282f74,46,2,7
9c873e71,1,,
4d456058,,1,
474ee76e,30,4,93
70789f67,5,108,3
be7c31e6,17,9,1
c85c2f46,,2,
0a37f1fb,19,56,14
29dc091e,3,19,2
aad3b29a,8,25,20
66bed9b9,,23,
e03a70d5,,11,
d43defa4,859,448,564
63029bf4,,4,
eb5b86d8,,28,
990540fc,,8,
85104efe,6,26,1
a51ed04b,,4,
4015924e,8,13,7
3fc859bd,,2,
a3fbc3c7,,,
6b8b773e,2,14,
d05202a0,,2,
3342e96d,,12,1
b41b06e3,64,53,78
b63017c9,,,
0e64cd43,3,14,4
47770498,2,,26
2eacae43,7,41,1
6b2533af,,2,
caef427d,,,
58bd9df7,11,2,
b4b13dde,50,273,45
263724a5,2,17,5
f8a63c68,5,20,
5c3e39af,6,6,
4528abdf,2,13,
8a3bc2c3,2,2,1
ebdfb26c,,2,
ac4a2712,7,5,
abd57b22,44,68,16
afce8a28,,3,
a1440501,1,5,
7478fa7c,14,38,17
8bc17b8e,,,2
c5aa7bf8,8,43,4
34a85713,,,
9bd0d777,1,2,
790619f4,1,1,2
1921764e,1,,
e11cb10f,,4,
c4f3611b,,2,
ea9944b8,1,2,
843214d5,,,
0d05000d,19,,
87b22729,3,6,2
fceffbbc,1470,16,11
d723643d,,1,
e0ab8734,4,2,
c2b47df9,,3,
7e67a451,,,
cd10b5f2,,6,
a725be1f,,,
f4b5c184,3,,1
4cb33ccc,,,2
bc61b8d0,9,4,6
4119f41d,1,,
bbee835c,25,4,
8e5fd5d7,2,4,2
70440361,2,,
32003845,9,3,
9cae056f,1,3,
9966f79c,,,
ca4773b3,,,
964a3510,2,,14
8c900c0c,3,2,4
39b71e51,1,5,2
be01e6f8,1,1,
463326e7,,3,2
76caec80,1,3,1
bc8faecf,14,,
596dc21b,5,3,8
2e787e9d,1,7,
60b716db,10,17,3
5745f76a,1,5,
d986edc3,7,3,
43789edf,4,5,17
a0341bfc,,2,
e2674dea,1,17,
2655cb24,1,6,
8fa8259a,,3,2
a49ee829,2,7,
a68a6965,,15,1
1df147a5,1,2,
79051b43,2,3,4
ffb975ec,,1,4
0290450b,,2,2
46e33462,4,32,3
9fa65b4d,6,20,4
1c5d4836,1,5,1
11f17ca0,,2,
17559d13,,8,1
87d43270,,,
bbe345bd,13,30,15
3518278a,10,2,
6b038843,,1,
e894212a,2,11,
af29cd90,6,18,4
95c27c29,,2,
4ab735a5,,64,1
5f968fcc,1,26,7
bbff074e,,1,
e8724486,16,27,48
280ebf91,23,14,
8127dad6,,2,
f0f39059,2,4,
9dafdde5,,6,
cc8d2ff9,,5,
3957bd7b,7,30,1
38146a43,12,42,7
b6566820,,,
3414a0a0,,1,
2b714b16,194,116,48
428e8b42,,,2
4c900ad2,7,13,
8ad6628d,12,28,14
3861ecf7,,3,
2e5d5195,,,14
ea5fbad4,5,26,
36fb8b56,2,,1
79727a1d,7,36,6
6bb117df,,6,1
c6ada6c5,,1,
f503ff24,,1,2
7e111422,8,5,
0453932f,,1,
0ae401d9,,2,1
57fbc662,3,5,
9fa6e842,,1,
9951e491,,1,
2f29d849,,1,
2be3fd5f,,,
8074a47e,8,6,20
db4ae6f2,6,1,11
de13e0a4,,,3
2580035f,4,,5
5f60fb46,111,89,63
3f636c2b,,1,
49b41e9a,1,1,
0c1d89ea,,1,5
4b892b8a,6,21,
e5bc0745,9,,
92f357d5,10,9,3
8bd1a9f5,2,11,1
9ba0190b,,1,
f467d513,1,4,
cafbbf23,35,3,
6d63bd67,1,10,4
5aa4f24e,6,1,
33f7addf,,4,
cb68a611,,1,
7c2e4d87,12,13,5
f1295d85,22,27,6
abbf9aa6,34,,
69361e1d,10,5,9
26c1d3ec,6,6,1
9e578cae,,9,1
1ef30a4d,140,43,10
5c02d2fa,,,1
78c02fdf,55,30,36
4d29509a,2,2,14
a4fa42d9,,5,
24fc4c8c,4,,1
9f26675d,4,16,2
bc0b30c3,,,
fa661930,,35,2
1a24c9ea,3,,
9ef37b86,15,9,
30281813,61,8,1
279b0805,,10,2
e35bf430,75,44,2
f802a1d6,53,44,20
ac5b8427,,2,
c0395abc,6,4,
067c2b79,2,1,
b8cc7ea5,,2,1
4e2baab8,,2,
d28e6c67,1,,
b384d128,6,9,12
666fad1f,11,4,
140ab2db,,2,
906f1086,6,23,144
75ef509c,,,
bea2b756,,6,2
986a95a7,,,1
4c11decd,3,27,1
a1dc0d4d,1,6,
21381105,,,
ca4a6a7f,,,
b7a8e5ed,,,
cd91e4b1,,,
cd19eaa1,26,4,
4cad56ae,7,4,
69bc5927,7,,7
8e9cbf63,6,4,12
fc56580b,1,16,2
160c9954,1,10,
c8c29e42,,30,4
a40367d0,2,,
710754dc,4,2,
34a75eba,23,4,12
0f70ed36,,17,1
4306f57b,,,
cd507bbd,4,3,5
b7fa5ba0,329,23,15
252a6966,1,1,
7c654deb,11,,3
efd604d7,8,10,1
ff25f683,25,2,4
08bdceea,3,3,1
5a16bf27,3,16,7
e2bf8779,,2,1
61574a20,16,40,14
34ea539e,,1,
8ddf8014,1,4,1
85976fc9,,4,
3e918387,1,,
4ee3a476,7,23,1
82afc795,,1,
62bac4bb,7,17,10
e56450ff,27,22,11
1c5642de,,,
1ddad580,11,13,5
3edce33f,1,6,
9a332ad4,,1,1
f72f11f6,1,,3
fac6b17b,6,1,
59ef9ec2,1,7,
62c8d6bf,1,10,2
77c9ac7f,2,3,
ad8b913f,1,,
86081ae6,2,1,2
8a4c6591,,7,1
91bb7dbf,3,7,1
05739410,,1,
c5b54525,2,3,3
74dfb188,,5,3
39927222,2,,1
827869f6,2,17,4
e7892a1b,,,1
23b0caf3,,2,
28a5ab9b,2,2,
3fb47d92,,,4
fc85aedd,38,92,18
6b329c40,3,9,
7f0bca01,1,8,2
443fb7fb,4,,
986ac54c,1,,
36fa821b,30,37,22
936c5236,40,11,
df590139,,2,
bf9fac66,10,3,1
cbb44fb4,15,7,5
d89902ee,3,2,2
65debf0a,,8,3
3b72137d,3,8,
ff2faa5b,,,
0c903512,,3,
21bdfd93,13,35,28
1c89d80a,,3,
3b958792,8,32,
125333fc,23,30,6
bf1f6c2e,,26,1
b60203a9,,,
33f6016f,,4,
10d9c5a9,7,4,
daa676a9,1,8,2
2360926a,1,2,2
24fa204a,,,2
84c1fb31,10,16,39
88ecff00,11,15,1
1f848c79,11,41,
ea45d2a4,,12,
19f01cb2,,4,
006ffed6,1,8,
2c58221c,1,28,
eef67d4c,1,2,1
b65885ef,,5,
74730dc1,4,60,4
e8f3e7f7,6,27,1
83e12ea5,11,2,6
2c1ebde7,4,,
a6d1434b,2,,
e7786c04,10,25,4
85516b06,,1,
f4bc758c,,1,3
dd7a4e96,,2,
1e3200c3,6,,
168b418d,2,,1
6198230c,,,
a4b97a16,2,12,1
d7bcae9f,,,
4cf343ad,1,,
9832f898,4,10,2
25b2a630,3,3,2
f61bf474,2,88,76
2e1569d1,1,1,2
94de623c,,,
44b97249,,,
ec63d6f8,,1,1
4b2a7c57,10,33,18
a42f9f0c,10,28,2
edf82271,39,82,103
71905786,1,,
c236d1e6,9,,
258da79b,1,23,1
4066b2a0,1,1,
d40464a2,,2,
eed6f9e7,2,,4
fd39d86d,,,
e638fa89,10,,
b83e0d3c,809,87,47
bb27707d,2,11,
954e608a,,,2
4d86513d,5,14,2
6aee4bb4,1,7,
3f82fe08,1,5,
032eb95e,,3,
1c735029,12,20,
08e8f785,2,7,5
49df4bba,13,7,
5a80c0d5,,,
45c17d6f,,12,12
aab02e5e,14,12,
60965df5,4,11,1
b96ce498,3,22,
d6e4763a,13,,
648fa4d5,5,6,
d2dd5e46,,12,2
375b0e61,4,10,2
e9a4aead,33,31,97
61ddfd9c,3,13,1
e7c9f3fe,3,,
d299d550,1,3,1
48582876,2,9,
d4b49b0b,6,26,2
fcc18b6d,,3,2
ea7a3a24,4,2,
7222247d,9,12,31
ee89d30e,2,5,1
4ba87d7f,5,13,1
97b8a512,1,1,2
319af9c2,7,7,
11d7c30a,4,6,2
a928b453,104,20,2
d055732c,2,1,4
80a50f23,,3,3
022344d8,12,,
d70528ce,1,8,
c6dc308e,4,12,
e6d19451,1,4,
9979ea9b,4,33,14
7e450e2a,,21,2
b0036404,1,12,2
0af6d8b3,13,1,
c14e2714,3,11,5
dc5240f7,1,4,
5f6a887a,1,17,3
2e118685,,2,
f3fec0e7,5,7,
45518a59,32,75,4
f56d05c8,1,3,
61c5a2cb,7,13,14
15296fab,8,21,4
f4aca3d1,4,41,6
a5bb3d83,18,4,
a2c26e24,13,13,8
7b9e6805,9,16,2
5864c9c8,14,34,6
f45c9b10,,,
6d89eb77,3,5,
e7077ad2,9,9,
da7a3589,2,4,1
5788d666,6,,
69cafc6e,5,32,1
f6ed93ef,17,3,6
2a0c5adc,15,5,9
f1503bf0,15,9,3
4e40c946,5,3,5
2bd96075,,,
532fd995,40,30,9
639f29a4,,,1
2d2316ea,5,4,1
93df4b18,5,7,5
c029532e,,4,1
5b00e514,6,14,5
4bf253ce,6,17,6
d2f6f4db,4,10,1
21ab202d,16,32,9
7f844e83,2,3,
ef93a0cb,1,,
fc25cafc,,,
d9e4664d,2,7,3
0c1207f8,1,1,
8e3e362c,,,1
e127665b,2,1,
1e8642cc,3,,5
2893bd7f,57,8,14
e7ae6b17,,1,1
867e58a4,2,7,
aacabcfa,1,,6
8f83ad8a,10,6,
8c06834f,,2,
ab092201,25,,1
638f192d,21,3,
35e17cdc,11,9,7
147300c6,18,36,14
d99a9d02,1,,
96ae4827,1,7,3
b2325f56,1,7,3
2a12e926,4,8,6
19155609,14,16,10
84a1aa27,15,6,4
357b3d13,16,8,2
dff9cc5a,20,14,2
87ed125e,1,2,
5345521a,18,7,5
7bca702b,9,4,6
5eb97627,4,6,6
be05098b,18,14,9
3b432164,3,13,1
6fac6b76,5,11,1
1f8a1292,21,8,10
cc318849,,1,
44e4a992,6,5,5
40d001aa,16,5,10
6f9a9b91,,2,1
ee90b492,13,8,
faa58cab,32,11,19
92c4efc0,,1,
ec0cbce6,7,6,1
43d81280,4,9,1
250845d6,50,8,5
ea49dc9b,,3,
a8f324ea,,3,
4de31e53,,,2
095a0fce,7,3,1
cf00e445,2,2,2
422340f7,,4,4
d71b59ff,1,4,
3046a371,,7,
6f886b6d,10,1,2
c04ff918,1,1,
4c64bf03,7,9,2
5d7cce3b,,1,
e7afa8f9,7,,1
c078033d,12,20,
faf008de,,3,
806a898a,5,11,1
0fbd9880,,,6
f1928ed5,,,3
e20bbe27,1,13,
abf0f81d,2,2,4
7ed7478f,,,
efad65d3,28,13,13
6f389308,5,,237
ce270a44,,2,
94e0c747,4,,
663b3bf7,2,3,
7f6bd7b6,30,37,15
74a585e7,,,
12403e12,5,,
204017c8,8,1,7
0139f2b2,52,17,11
434b494f,,,
d7db18a2,14,10,17
f348dc2b,1,7,4
9e0dfb80,5,1,
b673fb0f,,,
842f1db3,1,5,
f1d4d0fe,,6,
49421265,8,4,3
9c8715e5,,,2
ea5bc580,8,,
b3f3942d,7,2,29
a2b2bc8b,25,22,25
5f2288c1,,,
8057198c,,,
82d16a17,,,9
ffb0bf1e,,21,4
7f99eb0f,5,3,1
2c389ee1,,,3
a0fe4d4f,,3,
db8a3933,,7,7
2e64f845,,1,
d53bbf70,,1,
92b5e627,,,
9f3f12d9,1,1,
4b27dacd,2,,2
979116e5,2,9,2
fc6919ed,6,10,224
59bf1079,2,3,8
32a0b693,,1,
08bc7dcd,,,
731a6043,1,,
da9990f4,8,11,6
729516c3,,5,7
7615871e,21,,
d7b31d2e,11,6,17
ea2d1e5c,,5,1
b49512f0,,,
8f5014d4,,,
88cbb803,1,1,1
80a7801e,,,3
b43b78f3,6,4,
cb8be654,6,14,16
09fcda04,3,3,3
6d02dfd9,,,
e5a61758,1,1,2
89c18214,7,1,2
5fe76ea8,10,17,3
695f6553,2,,3
8ba1121d,1,2,9
241c83a0,,,
e224cc7c,1,,
1cb0a065,1,1,1
a7d22ebb,,,
3f59585d,1,3,
f2439e66,93,32,35
6aee9470,,1,2
29daab35,3,,
b8304eda,28,1,8
2f87d10d,2,3,2
9d74c706,39,10,5
fe5900a0,4,,
e925b5fa,6,,
d140a8fe,,,8
c282c1d9,6,20,34
6eedf9cb,45,8,15
f6095af0,,,
6b6e4a47,2,,3
5b7c7a7a,3,,
afccea99,2,,2
6e5cd79e,,,
c8796c57,,,
9c369bdb,,,
d2ce41b0,,14,2
d50878ff,1,8,1
bf7f1cce,8,4,9
778dc4c0,,20,4
9a67134e,,,26
257407d7,,4,
1f031e0b,,4,3
4ad23c24,7,,6
bfb32abc,,,3
b3e50dc8,5,4,39
ac8b56e9,,,
755ee74a,154,5,7
1c1c187f,67,34,194
7ce27321,,1,2
c1e5d3f6,71,1,1
e7ffa4b2,29,,
aa05aa98,30,,
835c452b,,2,1
14508eab,35,7,642
169aa546,3,,
c2b4ea5f,,,
4f0d4c60,3,1,
1984d591,3,4,
8ddaded8,2,,
6f6e7d0e,,6,2
a60b7328,,,1
eff0945d,5,,
874b6495,,,1949
45df39e9,1642,24,7
422008e6,,1,
9f64f6bc,18,,
bff550b3,1,3,
cfeb1dc5,503,90,429
ecffc986,3,10,5
091773c2,5,10,6
28033368,23,63,20
8cb0a772,5,22,
8a3dd344,1,,1
df66468c,17,21,4
d7db3643,,1,5
5fd912b2,9,7,3
2676018c,1,1,2
b707668f,3,6,
3b4604af,7,14,3
4d0f2e79,1,35,
4c703d75,105,57,28
77dc8bb1,1,,
16a37c21,,2,
e2479321,,,2
86457474,,2,
2f6113a5,2,,
6ffc2df2,1,11,
654c0efc,8,3,
a099145b,7,,3
5f5afad3,18,27,16
c0d99267,2,10,4
d7afbf2c,,4,
5ec08536,,,5
95ca2602,,3,34
42c4b9ad,36,110,11
4ebb5e56,51,,
ea8ab53d,6,,
3199b666,1,,
e3c7be20,34,1,
1e9bc3c4,1,1,1
30ef4fdf,1645,,
49a6323f,,,
,,,
